StoreKey,ProductKey,PromotionKey,CurrencyKey,CustomerKey,OrderDateKey,Order Date,Delivery Date,Order Number,Order Line Number,Quantity,Unit Price,Unit Discount,Unit Cost,Net Price
306,1326,19,1,19059,20081110,2008-11-10T00:00:00,2008-11-17T00:00:00,200811105CS672,253,1,42.99,8.598,14.24,34.392
306,1326,19,1,19059,20081110,2008-11-10T00:00:00,2008-11-18T00:00:00,200811105CS672,254,1,42.99,8.598,14.24,34.392
306,1326,19,1,19059,20081110,2008-11-10T00:00:00,2008-11-19T00:00:00,200811105CS672,255,1,42.99,8.598,14.24,34.392
306,1304,19,1,19059,20081110,2008-11-10T00:00:00,2008-11-19T00:00:00,200811104CS672,82,1,68,13.6,31.27,54.4
306,1304,19,1,19059,20081110,2008-11-10T00:00:00,2008-11-20T00:00:00,200811104CS672,83,1,68,13.6,31.27,54.4
306,1304,19,1,19059,20081110,2008-11-10T00:00:00,2008-11-21T00:00:00,200811104CS672,84,1,68,13.6,31.27,54.4
306,1304,19,1,19059,20081110,2008-11-10T00:00:00,2008-11-17T00:00:00,200811104CS672,86,1,68,13.6,31.27,54.4
306,1304,19,1,19059,20081110,2008-11-10T00:00:00,2008-11-18T00:00:00,200811104CS672,87,1,68,13.6,31.27,54.4
306,1304,19,1,19059,20081110,2008-11-10T00:00:00,2008-11-19T00:00:00,200811104CS672,88,1,68,13.6,31.27,54.4
306,1304,19,1,19059,20081110,2008-11-10T00:00:00,2008-11-20T00:00:00,200811104CS672,89,1,68,13.6,31.27,54.4
306,1201,19,1,19059,20081110,2008-11-10T00:00:00,2008-11-20T00:00:00,200811104CS672,90,1,999,199.8,330.99,799.2
306,1201,19,1,19059,20081110,2008-11-10T00:00:00,2008-11-21T00:00:00,200811104CS672,91,1,999,199.8,330.99,799.2
306,1201,19,1,19059,20081110,2008-11-10T00:00:00,2008-11-16T00:00:00,200811104CS672,92,1,999,199.8,330.99,799.2
306,1201,19,1,19059,20081110,2008-11-10T00:00:00,2008-11-18T00:00:00,200811104CS672,94,1,999,199.8,330.99,799.2
306,1201,19,1,19059,20081110,2008-11-10T00:00:00,2008-11-19T00:00:00,200811104CS672,95,1,999,199.8,330.99,799.2
306,1209,19,1,19059,20081117,2008-11-17T00:00:00,2008-11-27T00:00:00,200811174CS672,185,1,880,176,404.68,704
306,1209,19,1,19059,20081117,2008-11-17T00:00:00,2008-11-28T00:00:00,200811174CS672,186,1,880,176,404.68,704
306,1372,19,1,19059,20081117,2008-11-17T00:00:00,2008-11-25T00:00:00,200811175CS672,98,1,35.99,7.198,16.55,28.792
306,1372,19,1,19059,20081117,2008-11-17T00:00:00,2008-11-27T00:00:00,200811175CS672,100,1,35.99,7.198,16.55,28.792
306,1372,19,1,19059,20081117,2008-11-17T00:00:00,2008-11-28T00:00:00,200811175CS672,101,1,35.99,7.198,16.55,28.792
306,1372,19,1,19059,20081117,2008-11-17T00:00:00,2008-11-23T00:00:00,200811175CS672,102,1,35.99,7.198,16.55,28.792
306,1372,19,1,19059,20081117,2008-11-17T00:00:00,2008-11-24T00:00:00,200811175CS672,103,1,35.99,7.198,16.55,28.792
306,1372,19,1,19059,20081117,2008-11-17T00:00:00,2008-11-26T00:00:00,200811175CS672,105,1,35.99,7.198,16.55,28.792
306,2121,19,1,19059,20081117,2008-11-17T00:00:00,2008-11-27T00:00:00,200811178CS672,214,1,129.9,25.98,66.23,103.92
306,2121,19,1,19059,20081117,2008-11-17T00:00:00,2008-11-28T00:00:00,200811178CS672,215,1,129.9,25.98,66.23,103.92
306,2121,19,1,19059,20081117,2008-11-17T00:00:00,2008-11-23T00:00:00,200811178CS672,216,1,129.9,25.98,66.23,103.92
306,2121,19,1,19059,20081117,2008-11-17T00:00:00,2008-11-25T00:00:00,200811178CS672,218,1,129.9,25.98,66.23,103.92
306,2121,19,1,19059,20081117,2008-11-17T00:00:00,2008-11-26T00:00:00,200811178CS672,219,1,129.9,25.98,66.23,103.92
306,2121,19,1,19059,20081117,2008-11-17T00:00:00,2008-11-27T00:00:00,200811178CS672,220,1,129.9,25.98,66.23,103.92
306,2121,19,1,19059,20081117,2008-11-17T00:00:00,2008-11-28T00:00:00,200811178CS672,221,1,129.9,25.98,66.23,103.92
306,2224,19,1,19059,20081117,2008-11-17T00:00:00,2008-11-25T00:00:00,200811178CS672,223,1,268.5,53.7,123.47,214.8
306,2224,19,1,19059,20081117,2008-11-17T00:00:00,2008-11-27T00:00:00,200811178CS672,225,1,268.5,53.7,123.47,214.8
306,2224,19,1,19059,20081117,2008-11-17T00:00:00,2008-11-28T00:00:00,200811178CS672,226,1,268.5,53.7,123.47,214.8
306,2224,19,1,19059,20081117,2008-11-17T00:00:00,2008-11-23T00:00:00,200811178CS672,227,1,268.5,53.7,123.47,214.8
306,2224,19,1,19059,20081117,2008-11-17T00:00:00,2008-11-24T00:00:00,200811178CS672,228,1,268.5,53.7,123.47,214.8
306,2224,19,1,19059,20081117,2008-11-17T00:00:00,2008-11-26T00:00:00,200811178CS672,230,1,268.5,53.7,123.47,214.8
306,1869,19,1,19059,20081117,2008-11-17T00:00:00,2008-11-27T00:00:00,200811178CS672,232,1,1818,363.6,836.03,1454.4
306,1869,19,1,19059,20081117,2008-11-17T00:00:00,2008-11-28T00:00:00,200811178CS672,233,1,1818,363.6,836.03,1454.4
306,1869,19,1,19059,20081117,2008-11-17T00:00:00,2008-11-24T00:00:00,200811178CS672,235,1,1818,363.6,836.03,1454.4
306,1869,19,1,19059,20081117,2008-11-17T00:00:00,2008-11-25T00:00:00,200811178CS672,236,1,1818,363.6,836.03,1454.4
306,1869,19,1,19059,20081117,2008-11-17T00:00:00,2008-11-26T00:00:00,200811178CS672,237,1,1818,363.6,836.03,1454.4
306,1869,19,1,19059,20081117,2008-11-17T00:00:00,2008-11-27T00:00:00,200811178CS672,238,1,1818,363.6,836.03,1454.4
306,756,19,1,19059,20081117,2008-11-17T00:00:00,2008-11-26T00:00:00,200811173CS672,226,1,29.9,5.98,13.75,23.92
306,756,19,1,19059,20081117,2008-11-17T00:00:00,2008-11-27T00:00:00,200811173CS672,227,1,29.9,5.98,13.75,23.92
306,756,19,1,19059,20081117,2008-11-17T00:00:00,2008-11-23T00:00:00,200811173CS672,229,1,29.9,5.98,13.75,23.92
306,756,19,1,19059,20081117,2008-11-17T00:00:00,2008-11-24T00:00:00,200811173CS672,230,1,29.9,5.98,13.75,23.92
306,756,19,1,19059,20081117,2008-11-17T00:00:00,2008-11-25T00:00:00,200811173CS672,231,1,29.9,5.98,13.75,23.92
306,756,19,1,19059,20081117,2008-11-17T00:00:00,2008-11-26T00:00:00,200811173CS672,232,1,29.9,5.98,13.75,23.92
306,792,19,1,19059,20081117,2008-11-17T00:00:00,2008-11-25T00:00:00,200811173CS672,235,1,27.9,5.58,12.83,22.32
306,792,19,1,19059,20081117,2008-11-17T00:00:00,2008-11-26T00:00:00,200811173CS672,236,1,27.9,5.58,12.83,22.32
306,792,19,1,19059,20081117,2008-11-17T00:00:00,2008-11-27T00:00:00,200811173CS672,237,1,27.9,5.58,12.83,22.32
306,792,19,1,19059,20081117,2008-11-17T00:00:00,2008-11-28T00:00:00,200811173CS672,238,1,27.9,5.58,12.83,22.32
306,792,19,1,19059,20081117,2008-11-17T00:00:00,2008-11-24T00:00:00,200811173CS672,240,1,27.9,5.58,12.83,22.32
306,792,19,1,19059,20081117,2008-11-17T00:00:00,2008-11-25T00:00:00,200811173CS672,241,1,27.9,5.58,12.83,22.32
306,1195,19,1,19059,20081117,2008-11-17T00:00:00,2008-11-23T00:00:00,200811174CS672,188,1,655,131,301.21,524
306,1195,19,1,19059,20081117,2008-11-17T00:00:00,2008-11-25T00:00:00,200811174CS672,190,1,655,131,301.21,524
306,1195,19,1,19059,20081117,2008-11-17T00:00:00,2008-11-26T00:00:00,200811174CS672,191,1,655,131,301.21,524
306,1195,19,1,19059,20081117,2008-11-17T00:00:00,2008-11-27T00:00:00,200811174CS672,192,1,655,131,301.21,524
306,1195,19,1,19059,20081117,2008-11-17T00:00:00,2008-11-28T00:00:00,200811174CS672,193,1,655,131,301.21,524
306,1195,19,1,19059,20081117,2008-11-17T00:00:00,2008-11-24T00:00:00,200811174CS672,195,1,655,131,301.21,524
306,2282,19,1,19059,20081123,2008-11-23T00:00:00,2008-11-30T00:00:00,200811238CS672,444,1,119.99,23.998,61.17,95.992
306,2282,19,1,19059,20081123,2008-11-23T00:00:00,2008-12-01T00:00:00,200811238CS672,445,1,119.99,23.998,61.17,95.992
306,1936,19,1,19059,20081123,2008-11-23T00:00:00,2008-12-04T00:00:00,200811238CS672,446,1,299.99,59.998,152.94,239.992
306,1936,19,1,19059,20081123,2008-11-23T00:00:00,2008-11-29T00:00:00,200811238CS672,447,1,299.99,59.998,152.94,239.992
306,1936,19,1,19059,20081123,2008-11-23T00:00:00,2008-11-30T00:00:00,200811238CS672,448,1,299.99,59.998,152.94,239.992
306,1936,19,1,19059,20081123,2008-11-23T00:00:00,2008-12-02T00:00:00,200811238CS672,450,1,299.99,59.998,152.94,239.992
306,1936,19,1,19059,20081123,2008-11-23T00:00:00,2008-12-03T00:00:00,200811238CS672,451,1,299.99,59.998,152.94,239.992
306,1936,19,1,19059,20081123,2008-11-23T00:00:00,2008-12-04T00:00:00,200811238CS672,452,1,299.99,59.998,152.94,239.992
306,1936,19,1,19059,20081123,2008-11-23T00:00:00,2008-11-29T00:00:00,200811238CS672,453,1,299.99,59.998,152.94,239.992
306,902,19,1,19059,20081123,2008-11-23T00:00:00,2008-12-04T00:00:00,200811233CS672,237,1,44,8.8,22.43,35.2
306,902,19,1,19059,20081123,2008-11-23T00:00:00,2008-11-29T00:00:00,200811233CS672,238,1,44,8.8,22.43,35.2
306,902,19,1,19059,20081123,2008-11-23T00:00:00,2008-11-30T00:00:00,200811233CS672,239,1,44,8.8,22.43,35.2
306,902,19,1,19059,20081123,2008-11-23T00:00:00,2008-12-01T00:00:00,200811233CS672,240,1,44,8.8,22.43,35.2
306,902,19,1,19059,20081123,2008-11-23T00:00:00,2008-12-03T00:00:00,200811233CS672,242,1,44,8.8,22.43,35.2
306,902,19,1,19059,20081123,2008-11-23T00:00:00,2008-12-04T00:00:00,200811233CS672,243,1,44,8.8,22.43,35.2
306,902,19,1,19059,20081123,2008-11-23T00:00:00,2008-11-29T00:00:00,200811233CS672,244,1,44,8.8,22.43,35.2
306,307,19,1,19059,20081123,2008-11-23T00:00:00,2008-11-29T00:00:00,200811232CS672,125,1,369,73.8,169.69,295.2
306,307,19,1,19059,20081123,2008-11-23T00:00:00,2008-12-01T00:00:00,200811232CS672,127,1,369,73.8,169.69,295.2
306,307,19,1,19059,20081123,2008-11-23T00:00:00,2008-12-02T00:00:00,200811232CS672,128,1,369,73.8,169.69,295.2
306,307,19,1,19059,20081123,2008-11-23T00:00:00,2008-12-03T00:00:00,200811232CS672,129,1,369,73.8,169.69,295.2
306,307,19,1,19059,20081123,2008-11-23T00:00:00,2008-12-04T00:00:00,200811232CS672,130,1,369,73.8,169.69,295.2
306,307,19,1,19059,20081123,2008-11-23T00:00:00,2008-11-30T00:00:00,200811232CS672,132,1,369,73.8,169.69,295.2
306,342,19,1,19059,20081123,2008-11-23T00:00:00,2008-11-30T00:00:00,200811233CS672,245,1,599,119.8,275.46,479.2
306,342,19,1,19059,20081123,2008-11-23T00:00:00,2008-12-01T00:00:00,200811233CS672,246,1,599,119.8,275.46,479.2
306,342,19,1,19059,20081123,2008-11-23T00:00:00,2008-12-02T00:00:00,200811233CS672,247,1,599,119.8,275.46,479.2
306,342,19,1,19059,20081123,2008-11-23T00:00:00,2008-12-04T00:00:00,200811233CS672,249,1,599,119.8,275.46,479.2
306,342,19,1,19059,20081123,2008-11-23T00:00:00,2008-11-29T00:00:00,200811233CS672,250,1,599,119.8,275.46,479.2
306,342,19,1,19059,20081123,2008-11-23T00:00:00,2008-11-30T00:00:00,200811233CS672,251,1,599,119.8,275.46,479.2
306,342,19,1,19059,20081123,2008-11-23T00:00:00,2008-12-01T00:00:00,200811233CS672,252,1,599,119.8,275.46,479.2
306,1230,19,1,19059,20081123,2008-11-23T00:00:00,2008-12-02T00:00:00,200811234CS672,261,1,1530,306,506.92,1224
306,1230,19,1,19059,20081123,2008-11-23T00:00:00,2008-12-03T00:00:00,200811234CS672,262,1,1530,306,506.92,1224
306,1230,19,1,19059,20081123,2008-11-23T00:00:00,2008-11-29T00:00:00,200811234CS672,264,1,1530,306,506.92,1224
306,1230,19,1,19059,20081123,2008-11-23T00:00:00,2008-11-30T00:00:00,200811234CS672,265,1,1530,306,506.92,1224
306,1230,19,1,19059,20081123,2008-11-23T00:00:00,2008-12-01T00:00:00,200811234CS672,266,1,1530,306,506.92,1224
306,1230,19,1,19059,20081123,2008-11-23T00:00:00,2008-12-02T00:00:00,200811234CS672,267,1,1530,306,506.92,1224
306,1454,19,1,19059,20081123,2008-11-23T00:00:00,2008-12-01T00:00:00,200811235CS672,372,1,199,39.8,91.51,159.2
306,1454,19,1,19059,20081123,2008-11-23T00:00:00,2008-12-02T00:00:00,200811235CS672,373,1,199,39.8,91.51,159.2
306,1454,19,1,19059,20081123,2008-11-23T00:00:00,2008-12-03T00:00:00,200811235CS672,374,1,199,39.8,91.51,159.2
306,1454,19,1,19059,20081123,2008-11-23T00:00:00,2008-12-04T00:00:00,200811235CS672,375,1,199,39.8,91.51,159.2
306,1454,19,1,19059,20081123,2008-11-23T00:00:00,2008-11-30T00:00:00,200811235CS672,377,1,199,39.8,91.51,159.2
306,1454,19,1,19059,20081123,2008-11-23T00:00:00,2008-12-01T00:00:00,200811235CS672,378,1,199,39.8,91.51,159.2
306,2388,19,1,19059,20081123,2008-11-23T00:00:00,2008-11-30T00:00:00,200811238CS672,454,1,199.99,39.998,101.96,159.992
306,2388,19,1,19059,20081123,2008-11-23T00:00:00,2008-12-01T00:00:00,200811238CS672,455,1,199.99,39.998,101.96,159.992
306,2388,19,1,19059,20081123,2008-11-23T00:00:00,2008-12-02T00:00:00,200811238CS672,456,1,199.99,39.998,101.96,159.992
306,2388,19,1,19059,20081123,2008-11-23T00:00:00,2008-12-04T00:00:00,200811238CS672,458,1,199.99,39.998,101.96,159.992
306,2388,19,1,19059,20081123,2008-11-23T00:00:00,2008-11-29T00:00:00,200811238CS672,459,1,199.99,39.998,101.96,159.992
306,2388,19,1,19059,20081123,2008-11-23T00:00:00,2008-11-30T00:00:00,200811238CS672,460,1,199.99,39.998,101.96,159.992
306,2388,19,1,19059,20081123,2008-11-23T00:00:00,2008-12-01T00:00:00,200811238CS672,461,1,199.99,39.998,101.96,159.992
306,1415,19,1,19059,20081123,2008-11-23T00:00:00,2008-12-04T00:00:00,200811235CS672,380,1,300,60,137.96,240
306,1415,19,1,19059,20081123,2008-11-23T00:00:00,2008-11-29T00:00:00,200811235CS672,381,1,300,60,137.96,240
306,1415,19,1,19059,20081123,2008-11-23T00:00:00,2008-11-30T00:00:00,200811235CS672,382,1,300,60,137.96,240
306,1415,19,1,19059,20081123,2008-11-23T00:00:00,2008-12-01T00:00:00,200811235CS672,383,1,300,60,137.96,240
306,1415,19,1,19059,20081123,2008-11-23T00:00:00,2008-12-03T00:00:00,200811235CS672,385,1,300,60,137.96,240
306,1415,19,1,19059,20081123,2008-11-23T00:00:00,2008-12-04T00:00:00,200811235CS672,386,1,300,60,137.96,240
306,1201,19,1,19059,20081110,2008-11-10T00:00:00,2008-11-20T00:00:00,200811104CS672,96,1,999,199.8,330.99,799.2
306,1201,19,1,19059,20081110,2008-11-10T00:00:00,2008-11-21T00:00:00,200811104CS672,97,1,999,199.8,330.99,799.2
306,1470,19,1,19059,20081107,2008-11-07T00:00:00,2008-11-18T00:00:00,200811075CS672,662,1,129,25.8,65.77,103.2
306,1355,19,1,19059,20081107,2008-11-07T00:00:00,2008-11-13T00:00:00,200811075CS672,664,1,32.99,6.598,15.17,26.392
306,1355,19,1,19059,20081107,2008-11-07T00:00:00,2008-11-14T00:00:00,200811075CS672,665,1,32.99,6.598,15.17,26.392
306,1355,19,1,19059,20081107,2008-11-07T00:00:00,2008-11-15T00:00:00,200811075CS672,666,1,32.99,6.598,15.17,26.392
306,1355,19,1,19059,20081107,2008-11-07T00:00:00,2008-11-16T00:00:00,200811075CS672,667,1,32.99,6.598,15.17,26.392
306,1355,19,1,19059,20081107,2008-11-07T00:00:00,2008-11-18T00:00:00,200811075CS672,669,1,32.99,6.598,15.17,26.392
306,1355,19,1,19059,20081107,2008-11-07T00:00:00,2008-11-13T00:00:00,200811075CS672,670,1,32.99,6.598,15.17,26.392
306,1159,19,1,19059,20081107,2008-11-07T00:00:00,2008-11-13T00:00:00,200811074CS672,132,1,1520,304,503.61,1216
306,1159,19,1,19059,20081107,2008-11-07T00:00:00,2008-11-14T00:00:00,200811074CS672,133,1,1520,304,503.61,1216
306,1159,19,1,19059,20081107,2008-11-07T00:00:00,2008-11-15T00:00:00,200811074CS672,134,1,1520,304,503.61,1216
306,1159,19,1,19059,20081107,2008-11-07T00:00:00,2008-11-16T00:00:00,200811074CS672,135,1,1520,304,503.61,1216
306,1159,19,1,19059,20081107,2008-11-07T00:00:00,2008-11-18T00:00:00,200811074CS672,137,1,1520,304,503.61,1216
306,1159,19,1,19059,20081107,2008-11-07T00:00:00,2008-11-13T00:00:00,200811074CS672,138,1,1520,304,503.61,1216
306,2401,19,1,19059,20081107,2008-11-07T00:00:00,2008-11-18T00:00:00,200811078CS672,349,1,299.99,59.998,152.94,239.992
306,2401,19,1,19059,20081107,2008-11-07T00:00:00,2008-11-13T00:00:00,200811078CS672,350,1,299.99,59.998,152.94,239.992
306,2401,19,1,19059,20081107,2008-11-07T00:00:00,2008-11-14T00:00:00,200811078CS672,351,1,299.99,59.998,152.94,239.992
306,2401,19,1,19059,20081107,2008-11-07T00:00:00,2008-11-15T00:00:00,200811078CS672,352,1,299.99,59.998,152.94,239.992
306,2401,19,1,19059,20081107,2008-11-07T00:00:00,2008-11-17T00:00:00,200811078CS672,354,1,299.99,59.998,152.94,239.992
306,2401,19,1,19059,20081107,2008-11-07T00:00:00,2008-11-18T00:00:00,200811078CS672,355,1,299.99,59.998,152.94,239.992
306,2401,19,1,19059,20081107,2008-11-07T00:00:00,2008-11-13T00:00:00,200811078CS672,356,1,299.99,59.998,152.94,239.992
306,327,19,1,19059,20081107,2008-11-07T00:00:00,2008-11-17T00:00:00,200811072CS672,90,1,279,55.8,142.24,223.2
306,327,19,1,19059,20081107,2008-11-07T00:00:00,2008-11-18T00:00:00,200811072CS672,91,1,279,55.8,142.24,223.2
306,327,19,1,19059,20081107,2008-11-07T00:00:00,2008-11-13T00:00:00,200811072CS672,92,1,279,55.8,142.24,223.2
306,327,19,1,19059,20081107,2008-11-07T00:00:00,2008-11-14T00:00:00,200811072CS672,93,1,279,55.8,142.24,223.2
306,327,19,1,19059,20081107,2008-11-07T00:00:00,2008-11-16T00:00:00,200811072CS672,95,1,279,55.8,142.24,223.2
306,327,19,1,19059,20081107,2008-11-07T00:00:00,2008-11-17T00:00:00,200811072CS672,96,1,279,55.8,142.24,223.2
306,337,19,1,19059,20081107,2008-11-07T00:00:00,2008-11-16T00:00:00,200811072CS672,97,1,329,65.8,151.3,263.2
306,337,19,1,19059,20081107,2008-11-07T00:00:00,2008-11-17T00:00:00,200811072CS672,98,1,329,65.8,151.3,263.2
306,337,19,1,19059,20081107,2008-11-07T00:00:00,2008-11-13T00:00:00,200811072CS672,100,1,329,65.8,151.3,263.2
306,337,19,1,19059,20081107,2008-11-07T00:00:00,2008-11-14T00:00:00,200811072CS672,101,1,329,65.8,151.3,263.2
306,337,19,1,19059,20081107,2008-11-07T00:00:00,2008-11-15T00:00:00,200811072CS672,102,1,329,65.8,151.3,263.2
306,337,19,1,19059,20081107,2008-11-07T00:00:00,2008-11-16T00:00:00,200811072CS672,103,1,329,65.8,151.3,263.2
306,851,19,1,19059,20081107,2008-11-07T00:00:00,2008-11-17T00:00:00,200811073CS672,270,1,230.9,46.18,76.5,184.72
306,851,19,1,19059,20081107,2008-11-07T00:00:00,2008-11-18T00:00:00,200811073CS672,271,1,230.9,46.18,76.5,184.72
306,851,19,1,19059,20081107,2008-11-07T00:00:00,2008-11-13T00:00:00,200811073CS672,272,1,230.9,46.18,76.5,184.72
306,851,19,1,19059,20081107,2008-11-07T00:00:00,2008-11-14T00:00:00,200811073CS672,273,1,230.9,46.18,76.5,184.72
306,851,19,1,19059,20081107,2008-11-07T00:00:00,2008-11-16T00:00:00,200811073CS672,275,1,230.9,46.18,76.5,184.72
306,851,19,1,19059,20081107,2008-11-07T00:00:00,2008-11-17T00:00:00,200811073CS672,276,1,230.9,46.18,76.5,184.72
306,1848,19,1,19059,20081117,2008-11-17T00:00:00,2008-11-25T00:00:00,200811178CS672,241,1,1989.9,397.98,915.08,1591.92
306,1248,19,1,19059,20081125,2008-11-25T00:00:00,2008-12-02T00:00:00,200811254CS672,15,1,49.99,9.998,25.49,39.992
306,1248,19,1,19059,20081125,2008-11-25T00:00:00,2008-12-03T00:00:00,200811254CS672,16,1,49.99,9.998,25.49,39.992
306,1335,19,1,19059,20081125,2008-11-25T00:00:00,2008-12-01T00:00:00,200811255CS672,194,1,40.19,8.038,18.48,32.152
306,1335,19,1,19059,20081125,2008-11-25T00:00:00,2008-12-02T00:00:00,200811255CS672,195,1,40.19,8.038,18.48,32.152
306,1335,19,1,19059,20081125,2008-11-25T00:00:00,2008-12-03T00:00:00,200811255CS672,196,1,40.19,8.038,18.48,32.152
306,1335,19,1,19059,20081125,2008-11-25T00:00:00,2008-12-04T00:00:00,200811255CS672,197,1,40.19,8.038,18.48,32.152
306,1335,19,1,19059,20081125,2008-11-25T00:00:00,2008-12-06T00:00:00,200811255CS672,199,1,40.19,8.038,18.48,32.152
306,1335,19,1,19059,20081125,2008-11-25T00:00:00,2008-12-01T00:00:00,200811255CS672,200,1,40.19,8.038,18.48,32.152
306,1335,19,1,19059,20081125,2008-11-25T00:00:00,2008-12-02T00:00:00,200811255CS672,201,1,40.19,8.038,18.48,32.152
306,1505,19,1,19059,20081125,2008-11-25T00:00:00,2008-12-05T00:00:00,200811255CS672,202,1,230,46,105.77,184
306,1505,19,1,19059,20081125,2008-11-25T00:00:00,2008-12-01T00:00:00,200811255CS672,204,1,230,46,105.77,184
306,1505,19,1,19059,20081125,2008-11-25T00:00:00,2008-12-02T00:00:00,200811255CS672,205,1,230,46,105.77,184
306,1505,19,1,19059,20081125,2008-11-25T00:00:00,2008-12-03T00:00:00,200811255CS672,206,1,230,46,105.77,184
306,1505,19,1,19059,20081125,2008-11-25T00:00:00,2008-12-04T00:00:00,200811255CS672,207,1,230,46,105.77,184
306,1505,19,1,19059,20081125,2008-11-25T00:00:00,2008-12-06T00:00:00,200811255CS672,209,1,230,46,105.77,184
306,310,19,1,19059,20081125,2008-11-25T00:00:00,2008-12-06T00:00:00,200811252CS672,26,1,299,59.8,152.44,239.2
306,310,19,1,19059,20081125,2008-11-25T00:00:00,2008-12-01T00:00:00,200811252CS672,27,1,299,59.8,152.44,239.2
306,310,19,1,19059,20081125,2008-11-25T00:00:00,2008-12-02T00:00:00,200811252CS672,28,1,299,59.8,152.44,239.2
306,310,19,1,19059,20081125,2008-11-25T00:00:00,2008-12-04T00:00:00,200811252CS672,30,1,299,59.8,152.44,239.2
306,310,19,1,19059,20081125,2008-11-25T00:00:00,2008-12-05T00:00:00,200811252CS672,31,1,299,59.8,152.44,239.2
306,310,19,1,19059,20081125,2008-11-25T00:00:00,2008-12-06T00:00:00,200811252CS672,32,1,299,59.8,152.44,239.2
306,310,19,1,19059,20081125,2008-11-25T00:00:00,2008-12-01T00:00:00,200811252CS672,33,1,299,59.8,152.44,239.2
306,331,19,1,19059,20081125,2008-11-25T00:00:00,2008-12-05T00:00:00,200811252CS672,34,1,199,39.8,101.46,159.2
306,331,19,1,19059,20081125,2008-11-25T00:00:00,2008-12-06T00:00:00,200811252CS672,35,1,199,39.8,101.46,159.2
306,331,19,1,19059,20081125,2008-11-25T00:00:00,2008-12-01T00:00:00,200811252CS672,36,1,199,39.8,101.46,159.2
306,331,19,1,19059,20081125,2008-11-25T00:00:00,2008-12-02T00:00:00,200811252CS672,37,1,199,39.8,101.46,159.2
306,331,19,1,19059,20081125,2008-11-25T00:00:00,2008-12-04T00:00:00,200811252CS672,39,1,199,39.8,101.46,159.2
306,331,19,1,19059,20081125,2008-11-25T00:00:00,2008-12-05T00:00:00,200811252CS672,40,1,199,39.8,101.46,159.2
306,331,19,1,19059,20081125,2008-11-25T00:00:00,2008-12-06T00:00:00,200811252CS672,41,1,199,39.8,101.46,159.2
306,1970,19,1,19059,20081125,2008-11-25T00:00:00,2008-12-04T00:00:00,200811258CS672,99,1,899,179.8,413.42,719.2
306,1970,19,1,19059,20081125,2008-11-25T00:00:00,2008-12-05T00:00:00,200811258CS672,100,1,899,179.8,413.42,719.2
306,1970,19,1,19059,20081125,2008-11-25T00:00:00,2008-12-06T00:00:00,200811258CS672,101,1,899,179.8,413.42,719.2
306,1970,19,1,19059,20081125,2008-11-25T00:00:00,2008-12-01T00:00:00,200811258CS672,102,1,899,179.8,413.42,719.2
306,1970,19,1,19059,20081125,2008-11-25T00:00:00,2008-12-03T00:00:00,200811258CS672,104,1,899,179.8,413.42,719.2
306,1970,19,1,19059,20081125,2008-11-25T00:00:00,2008-12-04T00:00:00,200811258CS672,105,1,899,179.8,413.42,719.2
306,1970,19,1,19059,20081125,2008-11-25T00:00:00,2008-12-05T00:00:00,200811258CS672,106,1,899,179.8,413.42,719.2
306,2294,19,1,19059,20081125,2008-11-25T00:00:00,2008-12-06T00:00:00,200811258CS672,107,1,635.99,127.198,210.72,508.792
306,2294,19,1,19059,20081125,2008-11-25T00:00:00,2008-12-01T00:00:00,200811258CS672,108,1,635.99,127.198,210.72,508.792
306,2294,19,1,19059,20081125,2008-11-25T00:00:00,2008-12-03T00:00:00,200811258CS672,110,1,635.99,127.198,210.72,508.792
306,2294,19,1,19059,20081125,2008-11-25T00:00:00,2008-12-04T00:00:00,200811258CS672,111,1,635.99,127.198,210.72,508.792
306,2294,19,1,19059,20081125,2008-11-25T00:00:00,2008-12-05T00:00:00,200811258CS672,112,1,635.99,127.198,210.72,508.792
306,2294,19,1,19059,20081125,2008-11-25T00:00:00,2008-12-06T00:00:00,200811258CS672,113,1,635.99,127.198,210.72,508.792
306,1514,19,1,19059,20081125,2008-11-25T00:00:00,2008-12-02T00:00:00,200811255CS672,210,1,208,41.6,95.65,166.4
306,1514,19,1,19059,20081125,2008-11-25T00:00:00,2008-12-03T00:00:00,200811255CS672,211,1,208,41.6,95.65,166.4
306,1514,19,1,19059,20081125,2008-11-25T00:00:00,2008-12-04T00:00:00,200811255CS672,212,1,208,41.6,95.65,166.4
306,1514,19,1,19059,20081125,2008-11-25T00:00:00,2008-12-05T00:00:00,200811255CS672,213,1,208,41.6,95.65,166.4
306,798,19,1,19059,20081109,2008-11-09T00:00:00,2008-11-16T00:00:00,200811093CS672,68,1,23.9,4.78,10.99,19.12
306,798,19,1,19059,20081109,2008-11-09T00:00:00,2008-11-17T00:00:00,200811093CS672,69,1,23.9,4.78,10.99,19.12
306,798,19,1,19059,20081109,2008-11-09T00:00:00,2008-11-18T00:00:00,200811093CS672,70,1,23.9,4.78,10.99,19.12
306,798,19,1,19059,20081109,2008-11-09T00:00:00,2008-11-20T00:00:00,200811093CS672,72,1,23.9,4.78,10.99,19.12
306,380,19,1,19059,20081109,2008-11-09T00:00:00,2008-11-15T00:00:00,200811093CS672,74,1,1299,259.8,430.38,1039.2
306,380,19,1,19059,20081109,2008-11-09T00:00:00,2008-11-17T00:00:00,200811093CS672,76,1,1299,259.8,430.38,1039.2
